company_permalink,angel,convertible_note,debt_financing,post_ipo_equity,private_equity,seed,undisclosed,venture,A,B,C,D,E,F,G,H,sum(raised_amount_usd)
/organization/signifyd,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,7000000
/organization/varagesale,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,68000000
/organization/oggifinogi,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2000000
/organization/chrono-therapeutics,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,32000000
/organization/estimize,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,5975000
/organization/planeta-ru,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1000000
/organization/avalon-healthcare-holdings,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4860000
/organization/millennial-media,0,0,0,0,0,0,0,5,1,1,1,1,1,0,0,0,240245382
/organization/kabbee,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,5757955
/organization/intrameta,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,15000
/organization/glaukos,0,0,0,0,0,0,0,4,1,0,0,1,1,1,0,0,104500000
/organization/morph-labs,0,0,0,0,0,0,0,3,0,1,1,1,0,0,0,0,20500000
/organization/medudem,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,863205
/organization/elephanttalk-communications,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,23165510
/organization/contour-energy-systems,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,34200000
/organization/digit-game-studios,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2500000
/organization/lead-therapeutics,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,17000000
/organization/olery,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1000000
/organization/ayasdi,0,0,0,0,0,0,0,3,1,1,1,0,0,0,0,0,95600000
/organization/moviepilot,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,30000000
/organization/glumetrics,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,20080000
/organization/doximity,0,0,0,0,0,0,0,3,1,1,1,0,0,0,0,0,81800000
/organization/fiksu,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,15500000
/organization/bugsnag,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,7200000
/organization/mobile-tracing-services,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,558288
/organization/evolution-mobile-platform,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1000000
/organization/mogl,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,24900000
/organization/dressabelle,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,750000
/organization/predictive-biosciences,0,0,0,0,0,0,0,3,1,1,1,0,0,0,0,0,56750000
/organization/elemental-cyber-security,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,11000000
/organization/pixable,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,6100000
/organization/commonbond,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,43650000
/organization/interomex-biopharmaceuticals,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4000000
/organization/dynamic-yield,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,14225000
/organization/abodo,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,2173000
/organization/ceres-3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,75000000
/organization/outright,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,5500000
/organization/aquantia,0,0,0,0,0,0,0,8,1,1,1,1,1,1,1,1,190624633
/organization/danal,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,9500000
/organization/crowdstrike,0,0,0,0,0,0,0,3,1,1,1,0,0,0,0,0,156000000
/organization/n30-pharmaceuticals,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,40000000
/organization/pivot3,0,0,0,0,0,0,0,7,0,2,1,2,2,0,0,0,83337500
/organization/blueroof-360,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,550000
/organization/customerxps-software,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4000000
/organization/consul-risk-management-international,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,14816145
/organization/gridpoint-systems,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,8000000
/organization/gridium,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,749998
/organization/archpro-design-automation,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4500000
/organization/directpointe,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4500000
/organization/cortina-systems,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,162000000
/organization/moseo,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,5700000
/organization/myyearbook,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,17100000
/organization/playnomics,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5000000
/organization/flashback-technologies,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2086376
/organization/xifin,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2000000
/organization/wealth-access,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,4489977
/organization/vadio,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,7500000
/organization/whitehat-security,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,7400000
/organization/solera-health-inc,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3000000
/organization/travel-ad-network,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,30000000
/organization/renren-kuaidi,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,15000000
/organization/redseal-systems,0,0,0,0,0,0,0,3,0,1,2,0,0,0,0,0,46100000
/organization/sotera-wireless,0,0,0,0,0,0,0,4,0,1,1,2,0,0,0,0,58050000
/organization/twist,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,6000000
/organization/the-local,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2075954
/organization/shocase,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,17000000
/organization/respicardia,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,10000006
/organization/proxilliant,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2517423
/organization/rainfinity,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,15000000
/organization/telecommunication-systems,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,15000000
/organization/truveris,0,0,0,0,0,0,0,3,1,1,1,0,0,0,0,0,26550000
/organization/symphogen,0,0,0,0,0,0,0,3,0,0,1,1,0,1,0,0,185400000
/organization/safedk,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2250000
/organization/guangzhou-kulv-travel-agency-co-ltd,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1000000
/organization/netpayment,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1154995
/organization/hive-media,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1500000
/organization/aragon-surgical,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,25000000
/organization/livebooks,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,5000000
/organization/mouth-foods,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,8111685
/organization/boxx-technologies,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,100000
/organization/epitiro,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2000000
/organization/kuapay,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,10200000
/organization/network-chemistry,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,6000000
/organization/enervee,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3700000
/organization/alephcloud-systems,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,9500000
/organization/blue-triangle-technologies,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,674000
/organization/delta-id,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,5000000
/organization/cardiocell,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1060000
/organization/hydrelis,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4640000
/organization/impactia,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1000000
/organization/avvasi-inc,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,14037121
/organization/fusion-io,0,0,0,0,0,0,0,3,1,1,1,0,0,0,0,0,111500000
/organization/luxoft,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,60000000
/organization/bitpass,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,13300000
/organization/cloudshield-technologies,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,15000000
/organization/habiteo,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3371127
/organization/adura-technologies,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,25500000
/organization/newvoicemedia,0,0,0,0,0,0,0,4,1,1,1,0,1,0,0,0,111300000
/organization/adtile,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4500000
/organization/marcadia-biotech,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,15000000
/organization/leostream,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3000000
/organization/gemfire,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,63000000
/organization/healthwarehouse-com,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,6515643
/organization/pathscale,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,15000000
/organization/heyo,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2000000
/organization/bdna,0,0,0,0,0,0,0,3,0,0,1,1,1,0,0,0,35869729
/organization/cazena,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,28000000
/organization/atritech,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,22000000
/organization/china-risk-finance,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,56000000
/organization/omgpop,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,16600000
/organization/myxer,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,6500000
/organization/moka5,0,0,0,0,0,0,0,4,0,2,1,1,0,0,0,0,67343647
/organization/odersun,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,90000000
/organization/altheos,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,32500000
/organization/alienvault,0,0,0,0,0,0,0,6,1,1,1,2,1,0,0,0,116400000
/organization/neptune-technologies-bioressource,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,5000000
/organization/antidot,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3500000
/organization/lightsail-energy,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,42800000
/organization/airtime,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,32958625
/organization/ikonisys,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,30000000
/organization/e-box-blogo-it,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,3474608
/organization/loosecubes,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,7800000
/organization/airinspace,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,8500000
/organization/plexxi,0,0,0,0,0,0,0,3,0,1,1,1,0,0,0,0,75100000
/organization/ad-infuse,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,17000000
/organization/focus-telecom-polska,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1385003
/organization/fireapps,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,8750000
/organization/modus-ediscovery,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,10000000
/organization/intervention-insights,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,10700000
/organization/i-design-multimedia,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1770000
/organization/payfone,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,30000000
/organization/fusion-dynamic,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,6000000
/organization/lucidchart,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,5000000
/organization/bdmetrics,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,22500000
/organization/fieldcentrix,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,8900000
/organization/mirna-therapeutics,0,0,0,0,0,0,0,3,0,1,1,1,0,0,0,0,77800000
/organization/amimon,0,0,0,0,0,0,0,3,1,1,1,0,0,0,0,0,23000000
/organization/omni-water-solutions,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,7900000
/organization/invitae-corporation,0,0,0,0,0,0,0,3,1,0,0,0,1,1,0,0,189557113
/organization/bioamber,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,75000000
/organization/accountnow,0,0,0,0,0,0,0,3,1,1,1,0,0,0,0,0,21250000
/organization/nuxeo,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,5910740
/organization/dyyno,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,14078664
/organization/ample-communications,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,15000000
/organization/eventvue,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,440000
/organization/icx-technologies,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3500000
/organization/armor,0,0,0,0,0,0,0,5,1,1,1,1,1,0,0,0,59000000
/organization/solairedirect,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,26590000
/organization/zoom-media-marketing,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,30000000
/organization/serviz,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,19999890
/organization/rancher-labs,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,10000000
/organization/wayn,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,11000000
/organization/vizi-labs,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4300000
/organization/thyritope-biosciences,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,10000000
/organization/urx,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,12000000
/organization/tidemark,0,0,0,0,0,0,0,7,1,1,1,2,1,1,0,0,117300000
/organization/twizoo,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1779693
/organization/sensorwave,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1000000
/organization/v-i-laboratories,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,8000000
/organization/silk-road-medical,0,0,0,0,0,0,0,4,1,3,0,0,0,0,0,0,41625793
/organization/sahayog-dairy,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1600000
/organization/solar-universe,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,7000000
/organization/stream-media,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1000000
/organization/toa-technologies,0,0,0,0,0,0,0,3,0,0,1,1,1,0,0,0,96200000
/organization/purfresh,0,0,0,0,0,0,0,4,1,1,1,1,0,0,0,0,52600000
/organization/seecontrol,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4500000
/organization/syndexa-pharmaceuticals,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,23500000
/organization/rfi-informatique,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,720000
/organization/the-players-tribune,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,18000000
/organization/starwind-software,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3250000
/organization/realty-mogul,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,44000000
/organization/teikon,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,137000
/organization/rinovum-womens-health,0,0,0,0,0,0,0,3,0,1,2,0,0,0,0,0,14000000
/organization/zanbato,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,18659869
/organization/paypal,0,0,0,0,0,0,0,3,0,1,1,1,0,0,0,0,194000000
/organization/actions-semiconductor,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,80000000
/organization/kuaishubao-com,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,2710622
/organization/coopkanics,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3000000
/organization/iwidgets,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4100000
/organization/presage-biosciences,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4000000
/organization/onex-communications,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,20000000
/organization/moi-corporation,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,5000000
/organization/dymanic-payment-ventures,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3000000
/organization/falcon-social,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,23719600
/organization/jenu-biosciences,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,500000
/organization/balabit-it-security,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,8000000
/organization/aiwujiwu,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,155000000
/organization/encore-career-institute,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,19391496
/organization/physcient,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1900000
/organization/pervasive-health,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,19400000
/organization/700bike,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,15000000
/organization/m2e-power,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,8000000
/organization/neuraltus-pharmaceuticals,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,37725649
/organization/classdojo,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,8500000
/organization/bmrw-associates,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,387687
/organization/c3nano,0,0,0,0,0,0,0,3,1,1,1,0,0,0,0,0,21900000
/organization/novalux,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,21700000
/organization/clarke-industrial-engineering,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1000000
/organization/kryptiq,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,14470000
/organization/boulder-ionics,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4300000
/organization/alethia-biotherapeutics,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,13900000
/organization/benevity,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,29264085
/organization/jomaja,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3200000
/organization/livall-riding,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,13000000
/organization/insevo,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3000000
/organization/bluebox-group,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1500000
/organization/escoublac,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,6650000
/organization/cashkaro,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3800000
/organization/niti-surgical-solutions,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,18500000
/organization/iphighway,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,11000000
/organization/chumen-wenwen,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,10000000
/organization/hers,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1525940
/organization/horticultural-asset-management,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3200000
/organization/goto-metrics,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,13000000
/organization/dealradar,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1500000
/organization/motif-biosciences,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1000000
/organization/everyday-health,0,0,0,0,0,0,0,7,1,1,1,1,0,1,2,0,84728588
/organization/amazingtunes,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1569024
/organization/cognigine,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,14500000
/organization/fixstars,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1770455
/organization/pingup,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4000000
/organization/descomplica,0,0,0,0,0,0,0,3,1,1,1,0,0,0,0,0,14000000
/organization/jennerex-biotherapeutics,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,14100000
/organization/animated-speech,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,250000
/organization/mitre-media-corp,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,8600000
/organization/spinalmotion,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,20610000
/organization/taste-filter,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,250308
/organization/secure-energy,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,5500000
/organization/ultreo,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,5500000
/organization/vaprema,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,17200000
/organization/wibbitz,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,10300000
/organization/thinkful,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4250000
/organization/vdolg,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2000000
/organization/virsto,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,24000000
/organization/zhouwu,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,162425
/organization/shadow-networks,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,6500000
/organization/viva-dengi,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,15000000
/organization/rosum,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,31000000
/organization/quantum-secure,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3540000
/organization/selexys-pharmaceuticals-corporation,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,66196831
/organization/roshini-international-bio-energy,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1040000
/organization/stemina-biomarker-discovery,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1100000
/organization/xambala,0,0,0,0,0,0,0,4,0,2,1,1,0,0,0,0,44800000
/organization/zoologic,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,8000000
/organization/rayvio,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,9300000
/organization/velano-vascular,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,5000000
/organization/relume-technologies,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,7000000
/organization/sitewit,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1500000
/organization/viridity-software,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,15000000
/organization/trestletree,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4000000
/organization/tiki-vn,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1000000
/organization/skyrider,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,5000000
/organization/unikey-technologies,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,10000000
/organization/shape-up-the-nation,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,13000000
/organization/varolii,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,8000000
/organization/zabu-studio,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,950000
/organization/between,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3000000
/organization/citizengine,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3582498
/organization/active-mind-technology,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3000000
/organization/ichange,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,530000
/organization/eventus-systems,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2271150
/organization/anam-mobile,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,16940000
/organization/hmall-ma,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1600000
/organization/apprenda,0,0,0,0,0,0,0,4,1,1,1,1,0,0,0,0,56000000
/organization/grockit,0,0,0,0,0,0,0,4,1,1,1,1,0,0,0,0,24300000
/organization/palm-commerce-information-technology,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,15000000
/organization/gamma-medica,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,27500000
/organization/federatedmedia,0,0,0,0,0,0,0,3,1,1,1,0,0,0,0,0,56700000
/organization/meta-view,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,23000000
/organization/peloton-interactive,0,0,0,0,0,0,0,3,1,1,1,0,0,0,0,0,44000000
/organization/arkami,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1800000
/organization/govx,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,11500000
/organization/adapt-ly,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,12500000
/organization/linekong,0,0,0,0,0,0,0,3,1,1,1,0,0,0,0,0,115000000
/organization/jott,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5400000
/organization/economic-index-co-ltd,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1624638
/organization/itm-software,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,13000000
/organization/ardelyx,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,107771627
/organization/popxo,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2000000
/organization/power-efficiency,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,5020000
/organization/opvista,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,43000000
/organization/authentec,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,22900000
/organization/buuteeq,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,15500000
/organization/emptoris,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,12000000
/organization/b5media,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2000000
/organization/liquor-com,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3100000
/organization/dancejam,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3500000
/organization/peoplevox,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,6000000
/organization/guo-xian-scientific-and-technical-corporation,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1633097
/organization/infinidat,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,230000000
/organization/equallogic,0,0,0,0,0,0,0,3,1,1,1,0,0,0,0,0,47000000
/organization/nusym-technology,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,8000000
/organization/ochresoft-technologies,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1178736
/organization/5-minutes,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3500000
/organization/lendkey-technologies-inc,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,19000000
/organization/airespace,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,20000000
/organization/benu-networks,0,0,0,0,0,0,0,3,0,1,1,1,0,0,0,0,58700000
/organization/apollo-endosurgery,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,72227392
/organization/overlay-tv,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,8467397
